11933	20604	1
11933	20605	1
11933	20606	1
11933	20607	1
11934	20608	1
11934	20609	1
0	20640	1
0	20610	1
0	20632	1
0	20641	1
0	20628	1
0	20638	1
0	20620	1
0	34308	1
0	20614	1
0	20622	1
0	20658	1
0	20643	1
0	20675	1
0	20645	1
0	20676	1
0	20654	1
0	34311	1
0	20670	1
0	20664	1
0	20650	1
0	20619	1
0	56929	1
0	20615	1
0	20656	1
0	20644	1
0	20671	1
0	20652	1
0	20663	1
0	20626	1
0	20649	1
0	20665	1
0	20617	1
0	20659	1
0	20662	1
0	20629	1
0	20674	1
0	20635	1
0	56928	1
0	20623	1
0	34314	1
0	20613	1
0	20627	1
0	20648	1
0	20618	1
0	20673	1
0	20616	1
0	20646	1
0	34310	1
0	20667	1
0	20655	1
0	34316	1
0	20625	1
0	20637	1
0	20651	1
0	20636	1
0	20657	1
0	20634	1
0	20653	1
0	34315	1
0	20666	1
0	20621	1
0	20642	1
0	34313	1
0	20668	1
0	20672	1
0	34307	1
0	20647	1
0	20639	1
0	20611	1
0	20661	1
0	20631	1
0	20612	1
0	20633	1
0	34312	1
1	20677	1
2	20678	1
11936	20679	1
11936	20680	1
11936	20681	1
11936	20682	1
11936	20683	1
11936	20684	1
11936	20685	1
11936	20686	1
11936	20687	1
11936	20688	1
11936	20689	1
11936	54505	1
11937	20709	1
11937	20710	1
11937	20711	1
11937	20712	1
11938	20690	1
11938	20691	1
11938	20692	1
11938	20693	1
11938	20694	1
11938	20695	1
11938	20696	1
11938	20697	1
11938	20698	1
11938	20699	1
11938	20700	1
11938	20701	1
11938	20702	1
11938	20703	1
11938	20704	1
11938	20705	1
11938	20706	1
11938	20707	1
11938	20708	1
11938	54506	1
11939	20713	1
11939	20714	1
11939	54507	1
11940	50661	1
11940	50662	1
11944	54508	1
11947	20715	1
11947	20716	1
11947	20717	1
11947	20718	1
3	20719	1
3	20720	1
3	20721	1
3	20722	1
3	20723	1
3	20724	1
3	20725	1
11948	20726	1
11948	20727	1
11948	20728	1
11948	20729	1
11949	20730	1
11949	20731	1
11950	56930	1
11950	20732	1
4	20733	1
4	20734	1
4	49138	1
4	49139	1
4	49140	1
4	49141	1
4	49142	1
4	49143	1
4	49144	1
4	49145	1
4	54511	1
5	20735	1
5	20736	1
6	20737	1
6	20738	1
6	20739	1
6	20740	1
6	20741	1
7	20742	1
7	20743	1
7	20744	1
8	20745	1
11956	20746	1
11956	20747	1
11956	20748	1
10459	20749	1
10459	20750	1
11957	20751	1
11957	20752	1
11957	20753	1
11957	20754	1
11957	20755	1
11958	20756	1
11958	20757	1
11958	20758	1
11958	20759	1
11958	20760	1
11958	20761	1
11958	20762	1
11958	20763	1
11958	20764	1
11958	20765	1
11958	20766	1
11958	20767	1
11958	20768	1
11958	20769	1
11958	20770	1
11958	20771	1
11958	20772	1
11962	20773	1
11962	20774	1
11963	20775	1
11963	20776	1
11964	20777	1
11964	20778	1
10	20779	1
10	20780	1
10	20781	1
10	20782	1
13	20840	1
13	20818	1
13	28739	1
13	20796	1
13	28726	1
13	28728	1
13	20842	1
13	20820	1
13	20788	1
13	20809	1
13	28720	1
13	20825	1
13	20804	1
13	20822	1
13	20800	1
13	20790	1
13	28735	1
13	28718	1
13	20827	1
13	26563	1
13	26561	1
13	20793	1
13	20817	1
13	20811	1
13	20787	1
13	28725	1
13	20789	1
13	20843	1
